9.999999796746921188e-01 -2.016199782320020166e-04
9.999999999984577892e-01 1.756234246654726551e-06
9.999999985901877331e-01 5.310013740194708244e-05
9.999999995056794155e-01 3.144265930812411560e-05
9.999998958129155957e-01 4.564801835284011829e-04
9.999999815439729600e-01 1.921250986839684077e-04
9.999999715124892052e-01 2.386944083818773755e-04
9.999997050876363591e-01 7.680004168847023426e-04
9.999999981921583458e-01 6.013055057546560540e-05
9.999999880144568865e-01 -1.548259864356683196e-04
9.999999996255514167e-01 -2.736598432992572445e-05
9.999999780432243801e-01 2.095556034583750352e-04
9.999999929579367342e-01 -1.186765631810727948e-04
9.999999964974162214e-01 -8.369687813962185634e-05
9.999999534520687128e-01 3.051161422017808112e-04
9.999998572870654190e-01 -5.342526074579504033e-04
9.999999624117068553e-01 -2.741834873881988650e-04
9.999998717775598900e-01 -5.064038545342981366e-04
9.999997816994983246e-01 6.607578647697161115e-04
9.999991366818072880e-01 -1.314015083686302871e-03
9.999993376022089375e-01 -1.150997455845815696e-03
9.999999822657941184e-01 -1.883305905570924123e-04
9.999997298194157613e-01 7.350925761821953952e-04
9.999996896251980294e-01 7.878765815794510101e-04
9.999999663747255463e-01 -2.593271054421857503e-04
9.999999880230557858e-01 1.547704380979791558e-04
9.999997835374518917e-01 6.579704015461121337e-04
9.999998407942931600e-01 -5.642795304473537891e-04
9.999997278912859944e-01 7.377108879177256013e-04
9.999998469153660308e-01 -5.533256226891449490e-04
9.999999998188883188e-01 -1.903217332281736146e-05
9.999997132569349301e-01 -7.572886160990177813e-04
9.999999667143272264e-01 -2.580142332542447901e-04
9.999999996947384062e-01 2.470876640818636650e-05
9.999997025075335610e-01 7.713526070736036232e-04
9.999999831348964641e-01 1.836578519233147912e-04
9.999999025706771683e-01 -4.414279513455992903e-04
9.999999712664162654e-01 2.397231038410412973e-04
9.999999847605166581e-01 -1.745822630498273392e-04
9.999998841302317754e-01 -4.813933142192172590e-04
9.999998439733328581e-01 -5.586173195761950103e-04
9.999999862639606940e-01 1.657470320120901330e-04
9.999999404761708011e-01 3.450328315294925595e-04
9.999997740275791136e-01 6.722683919301978856e-04
9.999999451673426965e-01 3.311575331059058293e-04
9.999999992280012018e-01 3.929373292953899829e-05
9.999994985429541128e-01 1.001455860445836597e-03
9.999999713861498218e-01 -2.392231167582109790e-04
9.999994191348025030e-01 1.077835821344279776e-03
9.999999999997547517e-01 -7.002889191631054341e-07
9.999999867906164130e-01 1.625385088780638952e-04
9.999999960262979659e-01 8.914821368699926891e-05
9.999999704716986404e-01 -2.430156409082408024e-04
9.999998106672954856e-01 -6.153579228016627448e-04
9.999999034731300585e-01 4.393788007922954102e-04
9.999999830070742668e-01 -1.843525183540211504e-04
9.999999766135612145e-01 -2.162703790787614514e-04
9.999999817259903612e-01 1.911753615051299743e-04
9.999999130625651933e-01 -4.169830477621321420e-04
9.999999290067355107e-01 -3.768109921077325477e-04
9.999996071178934853e-01 8.864333356523019071e-04
9.999999872399527590e-01 1.597500994039719585e-04
9.999999919128639281e-01 1.271781114816262386e-04
9.999999497889102695e-01 -3.168945831070159791e-04
9.999999672043196064e-01 2.561081017056783928e-04
9.999999112747843810e-01 -4.212486477211324696e-04
9.999998905024038987e-01 -4.679692085184565076e-04
9.999991891117059328e-01 1.273489666559530272e-03
9.999999870867838370e-01 -1.607060429205064934e-04
9.999994920980904700e-01 1.007870805761164291e-03
9.999999284760658913e-01 -3.782166882973707171e-04
9.999996171339691209e-01 8.750610921213471203e-04
9.999997926878793075e-01 -6.439131916463077367e-04
9.999999774266222774e-01 -2.124776577403338020e-04
9.999999977994576961e-01 6.634067024972054374e-05
9.999999932113777801e-01 1.165214333696295749e-04
9.999999865751676431e-01 1.638586726932989208e-04
9.999999999701236764e-01 -7.729985994592479550e-06
9.999999680739835028e-01 -2.526895964598569345e-04
9.999999908967478479e-01 -1.349314789885163032e-04
9.999999767156653174e-01 2.157977501076417388e-04
9.999999975336696378e-01 -7.023290374465082598e-05
9.999999956696760117e-01 -9.306260182787948090e-05
9.999996297175833826e-01 8.605606870961199232e-04
9.999999872623460684e-01 -1.596098604005897060e-04
9.999999931560421551e-01 1.169953667961212544e-04
9.999999724529484713e-01 2.347213288090596150e-04
9.999999994174842977e-01 -3.413255990296122525e-05
9.999999347160836161e-01 3.613417061379087746e-04
9.999996933941180943e-01 7.830783292400688963e-04
9.999999999688841124e-01 -7.888709014369721669e-06
9.999997453141499237e-01 7.137027639314320882e-04
9.999999374356081105e-01 -3.537354658990825382e-04
9.999999480382144590e-01 -3.223717856116372206e-04
9.999999931549401477e-01 -1.170047857160694027e-04
9.999999811646419490e-01 1.940894533628371988e-04
9.999999999544807450e-01 9.541411283915342118e-06
9.999999526462096666e-01 -3.077459643955813532e-04
9.999999383689974763e-01 -3.510868858340419896e-04
9.999999945576109051e-01 1.043301398634295120e-04
9.999999924954614539e-01 -1.225115388152058112e-04
9.999999399783759957e-01 -3.464725734832228908e-04
9.999999796168081989e-01 2.019068673937318606e-04
9.999989129644735186e-01 1.474472743537008331e-03
9.999999982554290678e-01 5.906895743470443933e-05
9.999999531302770084e-01 3.061689790448383647e-04
9.999999979798205318e-01 -6.356381832851572353e-05
9.999999924516357330e-01 -1.228687450286374059e-04
9.999999872728038142e-01 1.595443269561298567e-04
