2.886630000000000109e+02 -5.820022895932197571e-02
2.428979999999999961e+02 4.265857860445976257e-04
2.618940000000000055e+02 1.390660740435123444e-02
1.823050000000000068e+02 5.732154008001089096e-03
1.690860000000000127e+02 7.718441635370254517e-02
8.806600000000000250e+01 1.691968925297260284e-02
1.109000000000000057e+02 2.647121064364910126e-02
8.457599999999999341e+01 6.495442241430282593e-02
4.664990000000000236e+02 2.805084176361560822e-02
1.727899999999999920e+02 -2.675238251686096191e-02
5.512700000000000244e+01 -1.508604618720710278e-03
6.263900000000000290e+01 1.312635373324155807e-02
1.470080000000000098e+02 -1.744640432298183441e-02
1.863509999999999991e+02 -1.559699699282646179e-02
2.596519999999999868e+02 7.922402024269104004e-02
1.022909999999999968e+02 -5.464924126863479614e-02
1.737059999999999889e+02 -4.762731865048408508e-02
8.245699999999999363e+01 -4.175654798746109009e-02
7.092100000000000648e+01 4.686161875724792480e-02
7.358799999999999386e+01 -9.669582545757293701e-02
5.088199999999999790e+01 -5.856509134173393250e-02
6.417000000000000171e+01 -1.208517421036958694e-02
1.110430000000000064e+02 8.162690699100494385e-02
7.215300000000000580e+01 5.684767663478851318e-02
9.726699999999999591e+01 -2.522397041320800781e-02
5.222500000000000142e+01 8.082886226475238800e-03
8.361400000000000432e+01 5.501554906368255615e-02
8.378799999999999670e+01 -4.727986082434654236e-02
7.604500000000000171e+01 5.609923973679542542e-02
8.361100000000000421e+01 -4.626411572098731995e-02
3.354399999999999693e+01 -6.384152220562100410e-04
1.133970000000000056e+02 -8.587428182363510132e-02
9.328300000000000125e+01 -2.406834252178668976e-02
2.864030000000000200e+02 7.076664827764034271e-03
6.085499999999999687e+01 4.694067686796188354e-02
2.063839999999999861e+02 3.790404275059700012e-02
7.862000000000000455e+01 -3.470506891608238220e-02
1.506500000000000057e+02 3.611428663134574890e-02
3.580889999999999986e+02 -6.251598894596099854e-02
2.004269999999999925e+02 -9.648422896862030029e-02
1.407309999999999945e+02 -7.861478626728057861e-02
1.370209999999999866e+02 2.271082438528537750e-02
1.133589999999999947e+02 3.911257907748222351e-02
1.012169999999999987e+02 6.804500520229339600e-02
1.364569999999999936e+02 4.518876597285270691e-02
1.094277000000000044e+03 4.299822822213172913e-02
3.108500000000000085e+01 3.113027103245258331e-02
3.560059999999999718e+02 -8.516486734151840210e-02
6.518000000000000682e+01 7.025337964296340942e-02
1.601450000000000102e+02 -1.121477689594030380e-04
2.454780000000000086e+02 3.989962860941886902e-02
2.102909999999999968e+02 1.874706707894802094e-02
2.269970000000000141e+02 -5.516382306814193726e-02
1.055699999999999932e+02 -6.496334820985794067e-02
1.288360000000000127e+02 5.660781264305114746e-02
1.455819999999999936e+02 -2.683840878307819366e-02
2.118259999999999934e+02 -4.581169039011001587e-02
3.095590000000000259e+02 5.918005481362342834e-02
1.658410000000000082e+02 -6.915289163589477539e-02
1.104339999999999975e+02 -4.161274805665016174e-02
9.254600000000000648e+01 8.203589171171188354e-02
1.126449999999999960e+02 1.799505017697811127e-02
4.262599999999999909e+02 5.421094223856925964e-02
1.170409999999999968e+02 -3.708966076374053955e-02
1.071419999999999959e+02 2.743993513286113739e-02
6.231199999999999761e+01 -2.624884806573390961e-02
1.249230000000000018e+02 -5.846012383699417114e-02
3.624699999999999989e+01 4.616021737456321716e-02
7.738299999999999557e+01 -1.243591587990522385e-02
6.686400000000000432e+01 6.739030778408050537e-02
8.386100000000000421e+01 -3.171763196587562561e-02
5.935399999999999920e+01 5.193839594721794128e-02
8.523999999999999488e+01 -5.488717183470726013e-02
1.345440000000000111e+02 -2.858759462833404541e-02
3.972590000000000146e+02 2.635442838072776794e-02
3.874150000000000205e+02 4.514215141534805298e-02
1.485000000000000000e+02 2.433301322162151337e-02
3.077230000000000132e+02 -2.378694480285048485e-03
1.457930000000000064e+02 -3.684037551283836365e-02
1.349699999999999989e+02 -1.821170188486576080e-02
2.506949999999999932e+02 5.409941822290420532e-02
1.560339999999999918e+02 -1.095872092992067337e-02
4.949209999999999923e+02 -4.605863615870475769e-02
5.977199999999999847e+01 5.143745243549346924e-02
2.412839999999999918e+02 -3.851130604743957520e-02
1.296090000000000089e+02 1.516365259885787964e-02
1.264500000000000028e+02 2.968051284551620483e-02
1.827930000000000064e+02 -6.239193025976419449e-03
1.404819999999999993e+02 5.076200887560844421e-02
9.056900000000000261e+01 7.092264294624328613e-02
3.158149999999999977e+02 -2.491372637450695038e-03
6.025800000000000267e+01 4.300631210207939148e-02
1.130360000000000014e+02 -3.998484462499618530e-02
2.061670000000000016e+02 -6.646242737770080566e-02
1.448400000000000034e+02 -1.694697327911853790e-02
2.230130000000000052e+02 4.328447207808494568e-02
2.873100000000000023e+02 2.741342876106500626e-03
1.842090000000000032e+02 -5.668957903981208801e-02
9.346200000000000330e+01 -3.281328454613685608e-02
2.426879999999999882e+02 2.531967312097549438e-02
2.428429999999999893e+02 -2.975106984376907349e-02
7.714100000000000534e+01 -2.672724239528179169e-02
6.567799999999999727e+01 1.326083950698375702e-02
5.278499999999999659e+01 7.783012837171554565e-02
6.810099999999999909e+01 4.022655077278614044e-03
3.320100000000000051e+01 1.016511674970388412e-02
1.727309999999999945e+02 -1.097944192588329315e-02
2.215349999999999966e+02 -2.721972763538360596e-02
2.122560000000000002e+02 3.386424109339714050e-02
